Date,VAGS.L,VWRL.L
2019-12-11,0.0011775415183472582,0.0013092891594634892
2019-12-12,-0.0019603859492018927,0.011902470851887337
2019-12-13,0.0018660623663540044,-0.013827766647973028
2019-12-16,-0.0008822976384076364,0.013510533562548499
2019-12-17,0.0007849988543808806,0.013834861956024458
2019-12-18,-0.0010784611233224384,0.004548469794638965
2019-12-19,-0.001570309668912806,0.005377752552788717
2019-12-20,0.0009829871372766252,0.003306945132226069
2019-12-23,-0.00039280872898261876,0.009609382988197801
2019-12-24,0.0001964815441568568,-0.0013196392563071813
2019-12-27,0.0015715435739473982,-0.004661310312657929
2019-12-30,-0.002157481837460229,-0.008386794117601903
2019-12-31,0.0013759114915277149,-0.005356508994582065
2020-01-02,0.0011777322516846045,0.010912358755597928
2020-01-03,0.0023526936601674375,0.0009113618778795463
2020-01-06,0.0013691833660727237,-0.00735348197382224
2020-01-07,-0.001660269160952632,0.006420165113481646
2020-01-08,-0.0010761400536527521,0.0030144149424502498
2020-01-09,-0.0014690309785037048,0.007338400529610212
2020-01-10,0.0014711922054289062,0.0028451244624618788
2020-01-13,0.0007835381578884526,0.006572326006464513
2020-01-14,-0.0004893185791261523,0.0007561253417529556
2020-01-15,0.0026434490370588204,-0.00020616578563215082
2020-01-16,-0.00039058403973168954,-0.00048061055314829737
2020-01-17,-0.0004884582029538453,0.007284803311705446
2020-01-20,9.776930393945449e-05,0.0020473463999797215
2020-01-21,0.001074908424100185,-0.005923941537638422
2020-01-22,0.0017571882358198287,-0.006096513476354093
2020-01-23,0.0022412249951520025,-0.0064780810278776135
2020-01-24,0.0005833696559518486,0.007075078820537817
2020-01-27,0.00417834114077742,-0.022385654357109708
2020-01-28,9.680429541480962e-05,0.01486637456681894
2020-01-29,0.00029031071689411547,0.0017352853845882255
2020-01-30,0.0023215895762500605,-0.018157640002573805
2020-01-31,0.00028948036907228136,-0.013482030008160284
2020-02-03,0.0,0.01881786802946883
2020-02-04,-0.0017366011001354043,0.014748397876329422
2020-02-05,-0.0016430134424404441,0.009343230406580583
2020-02-06,-0.0010648149314453903,0.009119679471896847
2020-02-07,0.0032947949138513177,-0.0025141299873805423
2020-02-10,0.002608032017054729,-0.000817921936839161
2020-02-11,-0.002312195757894653,0.006272716634182496
2020-02-12,-0.000386246748110608,0.0018971473013773554
2020-02-13,0.00048303195900034623,-0.008250309712537152
2020-02-14,0.0008690081925768478,0.0011590987580507583
2020-02-17,-0.0006753904538761013,0.004018632375012876
2020-02-18,0.0025099507689079203,-0.009971667501414982
2020-02-19,-0.00048142333856615593,0.014936607451467632
2020-02-20,0.0012523625586657872,-0.004185437449624296
2020-02-21,0.0025016658624572585,-0.010236721754346423
2020-02-24,0.0018235417230945128,-0.030000072973854874
2020-02-25,0.0009581044520106108,-0.019841641588246084
2020-02-26,-0.0010527888905901284,0.006411614516586228
2020-02-27,0.001532923160457278,-0.030493965402447754
2020-02-28,0.0022959751897606573,-0.03167466380880979
2020-03-02,0.002386198780885751,0.02752567738291689
2020-03-03,0.0014283256107208153,0.005342728557601983
2020-03-04,0.003518124699293468,0.009743718186183026
2020-03-05,-0.0008527873869561553,-0.008260561586902027
2020-03-06,0.0060691837297739415,-0.04282453682648646
2020-03-09,0.001508214883213066,-0.06329885895570464
2020-03-10,-0.006400026164014028,0.00550788352933318
2020-03-11,-0.0033152758692766016,0.0017170653495561794
2020-03-12,-0.021859022984642817,-0.07892587755673319
2020-03-13,-0.004372259622027697,0.027204277887664885
2020-03-16,-0.0024397582217006164,-0.021652924573066223
2020-03-17,-0.007337100722051626,0.020016025644610247
2020-03-18,-0.009756545731432031,-0.02247594843923706
2020-03-19,-0.00696666244407762,0.01865944686794352
2020-03-20,0.004109125637160815,-0.01093845646437508
2020-03-23,0.005888730548197385,-0.024664475393674667
2020-03-24,0.0017861318610061794,0.0596655097147738
2020-03-25,0.0016837851490150157,0.027261032587800216
2020-03-26,0.006031834907080924,0.004181014071723332
2020-03-27,0.005897343344247297,-0.04371236325746164
2020-03-30,0.006058268994203475,0.019132671074510554
2020-03-31,-0.0048562201991998455,0.00849466122927578
2020-04-01,0.0022447997029841904,-0.0420317596936165
2020-04-02,0.007693038707059063,0.00835313628737877
2020-04-03,-0.006764617623731262,-0.001482220901433795
2020-04-06,9.733173283321683e-05,0.04156834472466531
2020-04-07,-0.0007782802330075222,0.032531231085888956
2020-04-08,-0.00038944321245792946,-0.011530619337639214
2020-04-09,0.006720549947621723,0.0223443245962609
2020-04-14,0.002515535859122897,-0.0016872053336526305
2020-04-15,0.0038601568275964393,-0.015775916511153176
2020-04-16,0.0018265955669884981,0.013738821288461489
2020-04-17,0.001055590051482369,0.010164739489546326
2020-04-20,-0.002013059020627761,0.010860682295412483
2020-04-21,0.0009605156392016312,-0.027097374203052138
2020-04-22,-0.001151512721064618,0.017620838566413166
2020-04-23,0.0014410135228939414,0.009734976900339198
2020-04-24,0.004221071758807371,-0.010273398442091852
2020-04-27,0.0005731712845500336,0.017805829624442993
2020-04-28,-0.002959725099692112,0.005413021781248251
2020-04-29,-0.0009574991038104885,0.020755338672990398
2020-04-30,0.005367544841235805,-0.02201498171106664
2020-05-01,-0.0037181907120830138,-0.02157261145303746
2020-05-04,0.000287042657146408,0.00023960450948190548
2020-05-05,-0.0007653250632535524,0.020445517336139307
2020-05-06,-0.001053164586644617,0.0010175685560653847
2020-05-07,0.0011501514291469839,0.011727879945093278
2020-05-11,-0.0026804326002211054,0.010819231063648793
2020-05-12,-0.0010558939815439317,0.005198712472011202
2020-05-13,0.0019217696343187818,-0.01650426847651143
2020-05-14,0.0010549092331020304,-0.015234754824575258
2020-05-15,0.0025867940267547684,0.014292477966390438
2020-05-18,-0.0019111917166431125,0.03437603065658523
2020-05-19,-0.0006702089694858859,-0.0008984552360334908
2020-05-20,0.002107741800749574,0.006667839646034901
2020-05-21,0.0016251907641748886,-0.010195649511610005
2020-05-22,0.0004772689782177597,-0.00015040753233841464
2020-05-26,-0.0006677701973831773,0.015490828502790599
2020-05-27,0.002863941201047604,0.0048134981939185195
2020-05-28,0.0,0.011423298342999821
2020-05-29,-0.0013326891504560345,-0.013334440273336523
2020-06-01,-0.0009532640868370468,0.004726262114112645
2020-06-02,0.0014311874722678919,0.005218932684044164
2020-06-03,-0.0015243064270848983,0.016817564678613506
2020-06-04,-0.0018130005078066391,-0.001438590953644736
2020-06-05,-0.00047799891639921377,0.018004145472676703
2020-06-08,0.002486592720137182,0.0009197419012210162
2020-06-09,0.001049447050496699,-0.0047354502071113025
2020-06-10,0.0010483468659703288,-0.004828799969045283
2020-06-11,0.005426501476473833,-0.026638065780039133
2020-06-12,-0.002083193518850446,-0.005448460861895654
2020-06-15,-0.0007590798720226166,-0.004293716115412294
2020-06-16,-0.0018041478757309104,0.027360827601867976
2020-06-17,0.0009512869022318959,0.007019660296017749
2020-06-18,0.0006652315995265834,0.005389975215295717
2020-06-19,9.501144826162822e-05,0.010579066087459621
2020-06-22,0.0028489823474306952,-0.012095263136700285
2020-06-23,-0.002462176025798568,0.009092775006599885
2020-06-24,0.001234199309746442,-0.02064706783205761
2020-06-25,0.0022754395851014575,0.00144897339616179
2020-06-26,9.463395773412486e-05,0.0003617797966970482
2020-06-29,0.00047290781910214186,0.009111882671946958
2020-06-30,0.0006618448334962945,-0.0012898322792033179
2020-07-01,-0.001795113499003298,-0.002080863749504336
2020-07-02,0.0017037264787653772,0.014381192477593174
2020-07-03,0.0003779619404042922,-0.003048087832029589
2020-07-06,-0.0004723100719599138,0.01855780254358086
2020-07-07,0.0007559953425131383,-0.008935437864042162
2020-07-08,0.001227600536400253,-0.008593159158385544
2020-07-09,0.0005658013303910803,-0.0073891358959997655
2020-07-10,0.0011311791989427888,0.006442272709594077
2020-07-13,-0.002542079248590956,0.022046628400540724
2020-07-14,0.0030205558623297435,-0.012038400957507078
2020-07-15,-0.00047057657479465664,0.013170705070392419
2020-07-16,0.0016947435205985073,-0.007577197655635359
2020-07-17,-0.00018791430445841417,0.008966107758443753
2020-07-20,0.0013161510536439103,-0.002429670061268374
2020-07-21,0.0004694001680987103,0.0036188871554909685
2020-07-22,0.0020645497352278497,-0.0029820677659282424
2020-07-23,0.0009364982506154806,0.0020868895609287286
2020-07-24,-0.0011227464506516904,-0.019155937056258066
2020-07-27,0.0012177116427285473,-0.001274119008853214
2020-07-28,-0.001122712979812257,-0.0012042040602676662
2020-07-29,0.000562023283821711,7.079516511776518e-05
2020-07-30,0.001778478001696504,-0.015321198444041895
2020-07-31,-0.001121277721639169,-0.00691558777972745
2020-08-03,0.0,0.020600697807887203
2020-08-04,0.0021515638933926606,0.0012793767209848816
2020-08-05,-0.0003734469034878396,0.0056786420609609145
2020-08-06,0.002054403674026206,-0.0036703460738642946
2020-08-07,-0.0007454983369652446,0.00701364175563457
2020-08-10,-0.0005595408895265885,-0.0013368868994154681
2020-08-11,-0.0028926154887554123,0.011552440168270506
2020-08-12,-0.002058753735936447,0.007799116458510946
2020-08-13,-0.0015941729823027995,-0.002072756363306505
2020-08-14,-0.0009391531015811028,-0.006646968167181577
2020-08-17,0.0011280575183409969,0.005715649028708469
2020-08-18,0.0003756194378530253,-0.009425945449590745
2020-08-19,0.0006571231255896315,0.005807308566840419
2020-08-20,0.0002813879700360733,-0.00723452133820357
2020-08-21,0.00028138059388393977,0.006516346542068785
2020-08-24,-0.00028130144111737643,0.01287942100951689
2020-08-25,-0.0030947558481403403,-0.0005500320880824638
2020-08-26,-0.00037629079948831023,0.0019944022234492653
2020-08-27,-0.0020703784615524468,0.003020299446370389
2020-08-28,0.0010373008207027468,-0.00882725264007489
2020-09-01,0.0006594755042632627,-0.005039556134336487
2020-09-02,0.0033891678207327303,0.01651385868172861
2020-09-03,0.0022518134401721124,-0.01597263290867812
2020-09-04,-0.0031829017393285586,-0.019769643004618698
2020-09-07,-0.00037565470015477054,0.021937658424457274
2020-09-08,0.0014091985567021847,-0.006371106980562535
2020-09-09,-0.001501068175451814,0.011987076890401571
2020-09-10,-0.0016912403644714358,0.013497905409955768
2020-09-11,0.0028235812109529412,-0.0038729463337685566
2020-09-14,0.0014077436893615847,0.004570024227638969
2020-09-15,-0.00028119598678810753,0.008351670692301028
2020-09-16,0.0004687678824040198,-0.008013225475480779
2020-09-17,0.0014055730058837312,-0.009503624701967417
2020-09-18,-0.0007485676446030709,-0.00445472509915168
2020-09-21,0.0009364105223730324,-0.019895670842568824
2020-09-22,-0.001122712979812257,0.013837026861093449
2020-09-23,-0.0001872455124161121,0.0019401603683382174
2020-09-24,-0.0005620568397993742,-0.013306810642576994
2020-09-25,0.0004686082342615361,0.006408812134286679
2020-09-28,0.0008432001276954537,0.010916806023284042
2020-09-29,-0.0003744239631335855,-0.002076484000357981
2020-09-30,-0.00046824109779275425,0.003121496089721454
2020-10-01,-0.0006558302889618783,0.004840563625914118
2020-10-02,0.0009374640109611754,-0.007707523908781155
2020-10-05,-0.0026224407868326027,0.007836725430455438
2020-10-06,-0.001408608829514879,0.0036469397271750026
2020-10-07,0.000846371879638097,0.00438836899999373
2020-10-08,0.0017852341203230537,0.005802238659547765
2020-10-09,-0.000375161441099503,0.0033936118132837922
2020-10-12,0.0006568148272678709,0.007305134793977208
2020-10-13,0.0013126956421389835,0.003962018063651707
2020-10-14,0.0010300157380040975,-0.005618504700977245
2020-10-15,0.0014032062955977587,-0.00773517802464363
2020-10-16,-0.00037365448457238326,0.010438923397783517
2020-10-19,-0.001308279540520707,-0.008318674109383029
2020-10-20,0.00018714191115076773,-0.0024351869866060527
2020-10-21,-0.001309748269261224,-0.015597524698886756
2020-10-22,-0.002060946779333328,0.0024112839872010294
2020-10-23,-0.0007509568017344259,0.006116251723498722
2020-10-26,0.0019727790004337997,-0.013797838835943321
2020-10-27,0.0011250622433258695,-0.002077980709608629
2020-10-28,0.0002809136352210917,-0.021029966334522032
2020-10-29,-0.0009362352493682558,0.004183082725596643
2020-10-30,-0.0009370408802733543,-0.010025646126277432
2020-11-02,0.0005627231319627057,0.015618490414206043
2020-11-03,-0.0006561889307492574,0.008707356377058328
2020-11-04,0.0034709303035243,0.028124076418817978
2020-11-05,0.0015891834208887623,0.008598908887712753
2020-11-06,-0.0014932910490192963,-0.006041710430560676
2020-11-09,-0.004860758051884795,0.031135814125695438
2020-11-10,0.0011271758149107303,-0.01873306035637179
2020-11-11,-0.0010321170672966673,0.009144666691802916
2020-11-12,0.0019724084237662254,0.00251354172533258
2020-11-13,0.001406100026101642,-0.0022431692670419334
2020-11-16,-0.000748847926267282,0.014349708092694202
2020-11-17,0.002810284198996982,-0.006127925953476776
2020-11-18,-0.00037365448457238326,-0.00026241942843718835
2020-11-19,0.001214795238981159,-0.004724133640987227
2020-11-20,0.0014000630521302515,-0.0015161697310438482
2020-11-23,-0.0005592279786059695,-0.00013223236504844582
2020-11-24,0.00046624838504749633,0.01188631309745558
2020-11-25,-0.0007457068347612728,-0.0024801862368691863
2020-11-26,0.0012127136082389356,0.004971833687955618
2020-11-27,-0.0008385650048332582,0.006509328077337173
2020-11-30,0.00018656761691482338,-0.01655634348760615
2020-12-01,-0.0014917630134112514,0.011771772903730326
2020-12-02,-0.000466814338746957,0.006304652906190089
2020-12-03,0.0009341362114310137,-0.004973464524083426
2020-12-04,-0.0013999323392227536,0.005582824076577841
2020-12-07,0.00037382910158689775,0.009230927096101738
2020-12-08,0.0028961286464035396,-0.0005757259160964479
2020-12-09,-0.001117830834933664,-0.0017281727021013493
2020-12-10,0.0,0.005000678856602603
2020-12-11,0.0027044119431536284,-0.0014669208861856076
2020-12-14,0.0,-0.0007028699511759662
2020-12-15,-0.0009300529030321636,-0.008438774068897148
2020-12-16,-0.00130328618934894,0.003610456961081976
2020-12-17,0.00018649805454140633,-0.0016089487134886005
2020-12-18,-0.00037278389390971167,0.004195090132038892
2020-12-21,0.0004661179623823841,-0.001799551622842177
2020-12-22,0.0004659721235547032,0.006116242949923745
2020-12-23,-0.0017697695499685473,-0.006079061930250762
2020-12-24,0.0007464722010881442,-0.006052067482215651
2020-12-29,0.0008391191375756168,0.016906343674834234
2020-12-30,0.001211131917401076,-0.004204175476733019
2020-12-31,0.00037226544784085824,-0.005629233588114624
2021-01-04,-0.0002790773900824828,0.0018657310581489117
2021-01-05,-9.30755030331687e-05,0.0011555633875532934
2021-01-06,-0.0035359163869156385,0.016867755632343107
2021-01-07,-0.0005602009461807,0.0067486794820466045
2021-01-08,-0.000934310766134816,0.005513102817062299
2021-01-11,-0.001122293002293051,0.002679074547063287
2021-01-12,-0.0019660581937747112,-0.009631719857067012
2021-01-13,0.0035647741608442196,0.0015060843765817289
2021-01-14,-0.000280531540373552,0.0008770632504462306
2021-01-15,-0.0003739323158891139,-0.005320471999124887
2021-01-18,-9.357174296598103e-05,0.0016359898104252313
2021-01-19,0.0012161168961488666,0.0006913602512943484
2021-01-20,0.0005605149471843429,0.0099194429216658
2021-01-21,-0.0014005738378868315,-0.00198918891676525
2021-01-22,-0.0011221880168441611,-0.0013702996198096118
2021-01-25,0.00243405533610197,-0.003618007991015415
2021-01-26,-9.342318637683977e-05,0.0008140047504929804
2021-01-27,-0.0001867923443875652,-0.014574494063855803
2021-01-28,-0.0008407583398558627,0.00012685864256400947
2021-01-29,-0.0018698445102280914,-0.01662839423761564
2021-02-01,0.0005620042135618952,0.01110074398820049
2021-02-02,-0.00243398368301595,0.018958596389425653
2021-02-03,0.0008446244420048377,0.0006264047665458516
2021-02-04,-0.0015002953583136414,0.0035685528031617064
2021-02-05,0.0005635010319111622,0.0026826244389004383
2021-02-08,-0.0011262955200030955,0.00541280646713016
2021-02-09,9.399375585172898e-05,-0.0012378452712943355
2021-02-10,0.0002818109477835673,-0.0034078045187480033
2021-02-11,0.0012210284315949949,0.008517348984811157
2021-02-12,-0.0022513909641361796,-0.0004928976349003467
2021-02-15,-0.0028206609166328,0.00536553068415091
2021-02-16,-0.0022628539064972752,-0.004478275593826075
2021-02-17,-0.0007559953425132493,-0.004067128452117208
2021-02-18,0.0012294580612564054,-0.012065265791911473
2021-02-19,-0.0018891679917929505,0.004822285643534929
2021-02-22,-0.0016087343628267137,-0.013712058472752586
2021-02-23,-0.0015166493345678544,-0.010363949773719683
2021-02-24,-0.0023732142855845684,0.006832608154849984
2021-02-25,-0.004567480792392997,-0.0040589740277501285
2021-02-26,-0.0005735547995795454,-0.008278938277343939
2021-03-01,0.004973660930120971,0.017337767989994424
2021-03-02,0.0007613917004807291,-0.003976692246446256
2021-03-03,-0.002472640378699986,-0.002978214261086687
2021-03-04,0.0018114449549937461,-0.009343471354192001
2021-03-05,-0.0036163391107497667,-0.008854204971929902
2021-03-08,-0.001719185391083844,0.02291585764659332
2021-03-09,0.0018178574765759237,0.0022148067087817136
2021-03-10,-0.0005730070480086669,0.0017048223646847216
2021-03-11,0.0015288217233551116,0.008699148934833367
2021-03-12,-0.004007222684241141,-0.002812314426075657
2021-03-15,0.001341115041362917,0.004324016045073931
2021-03-16,0.00019140448864751747,0.006489456938956639
2021-03-17,-0.0022956090227237436,-0.0044017473509490035
2021-03-18,-0.002588383101831737,0.001093560623458778
2021-03-19,0.0017300913328139877,-0.00411784078364319
2021-03-22,0.0011513287502953329,0.005011979483901641
2021-03-23,0.001437634269304322,0.001371415662737574
2021-03-24,0.0022969273606336937,-0.0009960928538766955
2021-03-25,0.0011457952464333232,-0.008723599822235695
2021-03-26,-0.0009537365851821633,0.0067888574239989286
2021-03-29,-0.002768513028868269,0.0016233856888490106
2021-03-30,-0.0015316757715548857,0.006732460478491298
2021-03-31,0.0014381121213764558,-0.0009908910224986078
2021-04-01,0.0006702089694858859,0.0048345381524455
2021-04-06,0.0016265079121908776,0.01295348750726899
2021-04-07,0.0012417158928594851,0.0028008952859917002
2021-04-08,0.0,0.008562062152418504
2021-04-09,-0.0012401759466764695,0.0006623489994861398
2021-04-12,9.54828636408056e-05,0.0001804757704053639
2021-04-13,-0.00019102059900932833,0.003549280972189317
2021-04-14,0.0006687363909292365,0.0007196172446424232
2021-04-15,0.0022911529608380388,0.004372737745167887
2021-04-16,-0.0004761959611991884,0.0017295670017305476
2021-04-19,-0.0012389035856433805,-0.013455871360710137
2021-04-20,0.000381713282862739,-0.009535106460178855
2021-04-21,0.0,0.007311834033790543
2021-04-22,0.00019074731703638825,0.011492709782478627
2021-04-23,-0.00019071093943634487,0.0015550448229288971
2021-04-26,0.0002860844758767467,0.0011344091380902643
2021-04-27,-0.00019069276279737313,-0.0038766838187740404
2021-04-28,-0.0022887496015527864,0.0023950580408877986
2021-04-29,-0.0009558333304678923,-0.0030463235475972628
2021-04-30,-0.00019134956438504602,0.003534721110692862
2021-05-04,0.002870866034577091,-0.015223950611277792
2021-05-05,-0.00038174966380544184,0.008790638768477077
2021-05-06,-0.0009544829134114918,0.001562409173831325
2021-05-07,0.001337655134647564,0.008100385187929549
2021-05-10,-0.00038174966380544184,-0.011844493275248946
2021-05-11,-0.0035318936403265777,-0.018672407182921402
2021-05-12,-0.002778060674769045,-0.009329791713642788
2021-05-13,0.0009606079424080427,0.005328185415352182
2021-05-14,0.0004798797575435998,0.009737867933732325
2021-05-17,0.0007674540173681077,-0.004577692385298926
2021-05-18,-0.0007668654833721256,0.0022072102676000682
2021-05-19,0.00038369029893492446,-0.012909187395558352
2021-05-20,0.0005753147057308006,0.015247571181988828
2021-05-21,0.000766645212043171,0.0004881853187062024
2021-05-24,0.0006703373242078481,0.007261194712423924
2021-05-25,0.0012439735873879254,0.002544760319237893
2021-05-26,0.0024850023851488157,0.0011477499926688672
2021-05-27,-0.002288094908507232,-0.001569099300413268
2021-05-28,0.0005733355733330558,0.00386873785668973
2021-06-01,-0.0001910023493362223,0.003252200698694141
2021-06-02,0.0005731165146094508,0.0014404387189210777
2021-06-03,0.00028635758558248625,0.0
2021-06-04,0.0003817495099383006,0.0012586826668308237
2021-06-07,0.0007632806859756425,-0.00029952679525468984
2021-06-08,0.0013345947446254947,0.0017966082733438249
2021-06-09,0.002379992093896721,0.003765863647402057
2021-06-10,9.501144826162822e-05,-0.0007740376260400028
2021-06-11,0.001424454830019073,0.0027410392101858694
2021-06-14,-0.0015172959324434299,0.0021396866845870832
2021-06-15,-0.0007598008088985919,0.00160116675659161
2021-06-16,0.0007603785451322231,0.00017750315239717374
2021-06-17,-0.0008548122571601091,0.004302756046488554
2021-06-18,0.0017110144161167629,-0.004620854179490874
2021-06-21,-0.0004744336412092487,0.0004168560909785235
2021-06-22,-0.0011392684048200374,0.0036882764692589554
2021-06-23,0.0,-0.000829618625499795
2021-06-24,0.0006653676017776,0.009016358904776256
2021-06-25,-0.0007599456514904013,0.0035273826570707545
2021-06-28,0.00047531816050061515,-0.0002343258276013005
2021-06-29,-0.0001899496698825054,0.005800802824080353
2021-06-30,0.00190051219782017,-0.0016892921785118808
2021-07-01,-9.481268614064398e-05,0.0035014458876765353
2021-07-02,0.00189715957529768,0.002907562662781915
2021-07-05,0.0,-0.0009279290592022482
2021-07-06,0.0025563519214526487,-0.002205280582855962
2021-07-07,0.001888666612503087,0.005002302184453411
2021-07-08,0.0023565090997554883,-0.010649322206597756
2021-07-09,-0.0018807464252862394,0.0074294719355645356
2021-07-12,-0.0010363236075685567,0.0001741794639924521
